n,p,K,allinformative,balanced,constrained,fit_constrained,timemean,timesd,arimean,arisd,avglogpropmean,avglogpropstd,avgmeanmean,avgmeanstd,avgcovmean,avgcovstd
512,256,3,True,True,True,False,196.37683653831482,0.0,1.0,0.0,1.3611868379503045,0.0,0.46283577088072225,0.0,430786.01599394094,0.0
512,256,3,True,True,False,True,0,0,0,0,0,0,0,0,0,0
512,256,3,True,True,False,False,0,0,0,0,0,0,0,0,0,0
512,256,3,True,False,True,True,0,0,0,0,0,0,0,0,0,0
512,256,3,True,False,True,False,198.5046245574951,1.1815985205012005,1.0,0.0,1.3898485376043355,1.3527675455587695,3.6459348739690727,5.7673078478837585,63835.57980817751,59951.17704093195
512,256,3,True,False,False,True,0,0,0,0,0,0,0,0,0,0
512,256,3,True,False,False,False,197.8657543318612,1.2383476895279615,0.9985769438048828,0.0034857615533435463,0.7279303435843054,0.5832307993761403,3.8392746754192264,4.755436039080937,232126.51637907946,304432.9723284661
512,256,3,False,True,True,True,0,0,0,0,0,0,0,0,0,0
512,256,3,False,True,True,False,0,0,0,0,0,0,0,0,0,0
512,256,3,False,True,False,True,0,0,0,0,0,0,0,0,0,0
512,256,3,False,True,False,False,0,0,0,0,0,0,0,0,0,0
512,256,3,False,False,True,True,0,0,0,0,0,0,0,0,0,0
512,256,3,False,False,True,False,0,0,0,0,0,0,0,0,0,0
512,256,3,False,False,False,True,0,0,0,0,0,0,0,0,0,0
512,256,3,False,False,False,False,0,0,0,0,0,0,0,0,0,0
512,256,4,True,True,True,True,0,0,0,0,0,0,0,0,0,0
512,256,4,True,True,True,False,260.2879334926605,3.8068249231823934,1.0,0.0,1.8093096216459048,1.0063655709467711,0.4185433467333336,0.015317402055492651,4.820129751948732,0.08594999914589861
512,256,4,True,True,False,True,0,0,0,0,0,0,0,0,0,0
512,256,4,True,True,False,False,258.17995128631594,2.5631760929886824,1.0,0.0,2.1605587567846998,1.3985731468409368,2.0683257107431134,3.302070889954117,23.716203702317028,0.9018867724106655
512,256,4,True,False,True,True,0,0,0,0,0,0,0,0,0,0
512,256,4,True,False,True,False,0,0,0,0,0,0,0,0,0,0
512,256,4,True,False,False,True,0,0,0,0,0,0,0,0,0,0
512,256,4,True,False,False,False,0,0,0,0,0,0,0,0,0,0
512,256,4,False,True,True,True,0,0,0,0,0,0,0,0,0,0
512,256,4,False,True,True,False,260.3457624912262,2.997571672749021,1.0,0.0,1.7425644561549298,1.3619510896786433,0.405935178702892,0.020844803115518715,4.821514487082693,0.1202320263393823
512,256,4,False,True,False,True,0,0,0,0,0,0,0,0,0,0
512,256,4,False,True,False,False,257.5341164112091,1.4902134066338952,1.0,0.0,1.4443651878996806,1.2428764720515748,2.699481217035846,2.0832050792589087,24.43192603549005,1.5808282302113776
512,256,4,False,False,True,True,0,0,0,0,0,0,0,0,0,0
512,256,4,False,False,True,False,0,0,0,0,0,0,0,0,0,0
512,256,4,False,False,False,True,0,0,0,0,0,0,0,0,0,0
512,256,4,False,False,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,2,True,True,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,2,True,True,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,2,True,True,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,2,True,True,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,2,True,False,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,2,True,False,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,2,True,False,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,2,True,False,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,2,False,True,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,2,False,True,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,2,False,True,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,2,False,True,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,2,False,False,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,2,False,False,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,2,False,False,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,2,False,False,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,3,True,True,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,3,True,True,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,3,True,True,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,3,True,True,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,3,True,False,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,3,True,False,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,3,True,False,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,3,True,False,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,3,False,True,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,3,False,True,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,3,False,True,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,3,False,True,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,3,False,False,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,3,False,False,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,3,False,False,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,3,False,False,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,4,True,True,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,4,True,True,True,False,623.7717790603638,0.0,1.0,0.0,0.05066386326853033,0.0,0.21666501646097072,0.0,180021.0593548841,0.0
2048,256,4,True,True,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,4,True,True,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,4,True,False,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,4,True,False,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,4,True,False,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,4,True,False,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,4,False,True,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,4,False,True,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,4,False,True,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,4,False,True,False,False,0,0,0,0,0,0,0,0,0,0
2048,256,4,False,False,True,True,0,0,0,0,0,0,0,0,0,0
2048,256,4,False,False,True,False,0,0,0,0,0,0,0,0,0,0
2048,256,4,False,False,False,True,0,0,0,0,0,0,0,0,0,0
2048,256,4,False,False,False,False,0,0,0,0,0,0,0,0,0,0
